0022301194,1610612750,Minnesota Timberwolves,203937,Kyle Anderson,,,100.0,135.3,-35.3,0.4,4.0,40.0,0.171,34.0,0.4,0.4,0.059
0022301194,1610612750,Minnesota Timberwolves,1629162,Jordan McLaughlin,,,118.8,146.7,-27.9,0.0,0.0,0.0,0.25,16.0,1.0,0.868,0.052
0022301194,1610612750,Minnesota Timberwolves,1628420,Monte Morris,,,169.2,138.5,30.8,0.444,0.0,57.1,0.158,13.0,0.0,0.0,0.037
0022301194,1610612750,Minnesota Timberwolves,1631111,Wendell Moore Jr.,,,170.0,120.0,50.0,0.0,0.0,0.0,0.2,10.0,1.0,1.0,0.14
0022301194,1610612750,Minnesota Timberwolves,1631169,Josh Minott,,,170.0,120.0,50.0,0.167,0.0,33.3,0.133,10.0,0.5,0.5,0.07
0022301194,1610612750,Minnesota Timberwolves,1631159,Leonard Miller,,,170.0,120.0,50.0,0.0,0.0,0.0,0.2,10.0,0.333,0.333,0.07
0022301194,1610612750,Minnesota Timberwolves,1630568,Luka Garza,,,170.0,120.0,50.0,0.0,0.0,0.0,0.267,10.0,1.0,1.042,0.368
0022301194,1610612750,Minnesota Timberwolves,203933,T.J. Warren,,DNP - Coach's Decision,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022301199,1610612745,Houston Rockets,1641708,Amen Thompson,F,,111.5,96.6,14.9,0.303,3.33,43.5,0.124,87.0,0.889,0.872,0.174
0022301199,1610612745,Houston Rockets,1631095,Jabari Smith Jr.,F,,108.5,97.2,11.3,0.107,0.0,13.0,0.225,71.0,0.368,0.377,0.074
0022301199,1610612745,Houston Rockets,1629111,Jock Landale,C,,111.1,104.3,6.8,0.105,0.5,15.4,0.2,45.0,0.357,0.357,0.016
0022301199,1610612745,Houston Rockets,1630224,Jalen Green,G,,112.5,95.8,16.7,0.167,3.0,16.7,0.246,48.0,0.464,0.464,0.122
0022301199,1610612745,Houston Rockets,1641715,Cam Whitmore,G,,117.5,98.8,18.7,0.161,5.0,20.8,0.194,80.0,0.588,0.573,0.115
0022301199,1610612745,Houston Rockets,1628988,Aaron Holiday,,,108.3,102.8,5.6,0.154,0.67,13.3,0.325,36.0,0.45,0.45,0.038
0022301199,1610612745,Houston Rockets,201145,Jeff Green,,,70.0,93.1,-23.1,0.0,0.0,0.0,0.189,30.0,0.583,0.583,0.127
0022301199,1610612745,Houston Rockets,1631466,Nate Williams,,,107.7,88.5,19.2,0.0,0.0,0.0,0.203,52.0,0.722,0.63,0.089
0022301199,1610612745,Houston Rockets,203493,Reggie Bullock Jr.,,,68.8,80.0,-11.3,0.0,0.0,0.0,0.111,16.0,0.0,0.0,0.0
0022301199,1610612745,Houston Rockets,1630207,Nate Hinton,,,109.4,108.8,0.6,0.267,0.0,57.1,0.083,32.0,0.333,0.333,0.103
0022301199,1610612745,Houston Rockets,1631257,Jermaine Samuels Jr.,,,115.4,123.1,-7.7,0.143,0.0,100.0,0.0,13.0,0.0,0.0,0.042
0022301199,1610612745,Houston Rockets,1626246,Boban Marjanovic,,,114.8,81.5,33.3,0.125,0.5,8.3,0.355,27.0,0.75,0.697,0.304
0022301199,1610612746,LA Clippers,1629599,Amir Coffey,F,,101.3,117.1,-15.8,0.083,2.0,9.5,0.209,77.0,0.412,0.48,0.083
0022301199,1610612746,LA Clippers,200782,P.J. Tucker,F,,100.0,142.9,-42.9,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0
0022301199,1610612746,LA Clippers,203486,Mason Plumlee,C,,88.5,126.9,-38.5,0.267,1.33,18.2,0.295,52.0,0.231,0.305,0.085
